X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
4637248.14510197,5184867.30822667,port1016,Poti,Georgia,GEO,Europe,"Poti, Georgia",42.15927035,41.65710885,831,221,67,420,34,88,Mineral Products,Vegetable Products,Chemical & Allied Industries,58.01,30.85,GE PTI,c8c40fb21f104cce91a51f9b80fa5f94,Georgia,265
-8677370.83048769,4056381.64928621,port1399,"Wilmington, NC",United States,USA,North America,"Wilmington, NC, United States",34.20514713,-77.95014843,608,307,109,66,0,124,Mineral Products,Wood & Wood Products,Vegetable Products,0.5,0.33,,5018103e78d14944828bf03233959ca6,United States,266
-7968446.96794405,1170730.58899735,port98,Bajo Grande,Venezuela,VEN,South America,"Bajo Grande, Venezuela",10.45828887,-71.58177702,109,0,8,3,7,90,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",3.82,4.64,,619b6d5c8c444531b676b085fec51a68,Venezuela,267
3288880.3955905,4977970.73723703,port527,Gebze,Türkiye,TUR,Europe,"Gebze, Türkiye",40.76656465,29.54451527,1010,14,222,650,5,118,Mineral Products,Chemical & Allied Industries,Metals,1.62,2.16,,7e91ad25aae44472842c8dc40afad13c,Turkiye,268
1999582.32455166,8162346.24114444,port838,Nynashamn,Sweden,SWE,Europe,"Nynashamn, Sweden",58.91643073,17.96255364,201,1,0,0,0,200,Mineral Products,Metals,Vehicles & Equipment,2.11,1.49,SE NYN,7777d6ed82d24aab99889f0ef47105ce,Sweden,269
1503046.66398212,5407079.26439896,port49,Ancona,Italy,ITA,Europe,"Ancona, Italy",43.62166393,13.50209791,454,318,12,76,0,46,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.34,0.73,IT AOI,62641f1c862e488e934dbf74ca6a54e7,Italy,270
-166748.558716574,5392726.16480546,port131,Bayonne,France,FRA,Europe,"Bayonne, France",43.52825322,-1.497927789,425,29,15,301,0,79,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.91,1.6,FR BAY,992dc013183440e1b4aca79eb85a7e80,France,271
1258474.12705224,9287282.71970039,port296,Djupviken,Norway,NOR,Europe,"Djupviken, Norway",63.75286522,11.30506543,407,93,31,243,0,40,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",1.37,1.06,,1b2448d9b38b4bdabf919b107454283e,Norway,272
1833122.56744471,7814982.54926321,port863,Smalandshamnar,Sweden,SWE,Europe,"Smalandshamnar, Sweden",57.26745879,16.4672202,142,3,12,103,0,23,Mineral Products,Wood & Wood Products,Vegetable Products,0.6,1.27,SE OSK,3c8a7237babd4ae98d2a63bc23dd2d7f,Sweden,273
2114261.54778337,10963464.8258227,port1321,Tromso,Norway,NOR,Europe,"Tromso, Norway",69.67410683,18.99273463,376,26,0,279,0,68,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0.26,0.16,NO TOS,b296a5bad858437fad8d9f6416fb6e15,Norway,274
-59440.9005879672,5606102.49631981,port158,Bordeaux,France,FRA,Europe,"Bordeaux, France",44.90197412,-0.533966695,471,42,28,131,0,268,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,2.23,1.51,FR BOD,c996bb41d73d4978844bcd5bff93d3d6,France,275
3025233.4564959,4929324.94027898,port542,Karabiga,Türkiye,TUR,Europe,"Karabiga, Türkiye",40.43477315,27.17613452,398,4,135,250,0,7,Metals,Mineral Products,Prepared Foodstuffs & Beverages,2.84,0.92,TR KRB,6f6725fb024f48a9b9d31db285e9600f,Turkiye,276
13532285.4068045,3354421.93077065,port438,Haimen,China,CHN,Asia & Pacific,"Haimen, China",28.83311121,121.5625881,88,2,13,23,0,49,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0,0,CN CYH,8f6d09f7d1c9454d90bff60429042a23,China,277
1906428.75533234,8110337.9766898,port868,Oxelosund,Sweden,SWE,Europe,"Oxelosund, Sweden",58.67437856,17.12574089,511,63,44,380,0,24,Mineral Products,Metals,Chemical & Allied Industries,8.76,2.62,SE OXE,96fc68c933ec492ebbf9caa261100464,Sweden,278
1216392.56096038,7641730.54139443,port419,Grenaa,Denmark,DNK,Europe,"Grenaa, Denmark",56.41625529,10.92704029,239,9,16,162,0,51,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.53,1.83,,4bc5c4847ee746d0850a500443f9dcc1,Denmark,279
208844.67793942,6615634.71904392,port206,Calais,France,FRA,Europe,"Calais, France",50.96799703,1.876083662,195,5,2,100,1,84,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.14,0.43,FR CQF,e2e6c6b68bda4a1abc1bdd108f605932,France,280
3857612.63028776,4412543.13717326,port735,Mersin,Türkiye,TUR,Europe,"Mersin, Türkiye",36.80918666,34.65352386,3602,1541,223,1464,20,353,Mineral Products,Vegetable Products,Metals,5.88,6.28,TR MER,3f589130354d4db68c04fef18952e209,Turkiye,281
5155351.57518685,-1773028.16803884,port680,Majunga,Madagascar,MDG,Africa,"Majunga, Madagascar",-15.72612557,46.31131115,89,15,14,21,0,37,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,2.64,7.17,MG MJN,bfdf4e44f6734715ad7dab58ca8e4e35,Madagascar,282
2400111.38974803,9676307.67190309,port909,Pitea,Sweden,SWE,Europe,"Pitea, Sweden",65.25667411,21.56056745,280,37,3,193,0,46,Wood & Wood Products,Mineral Products,Vegetable Products,2.04,1.52,SE PIT,e6589695eafe42d0ae488e4d17034432,Sweden,283
-231167.921186534,7788772.91259145,port3,Aberdeen,United Kingdom,GBR,Europe,"Aberdeen, United Kingdom",57.13992912,-2.076616768,761,8,10,507,0,235,Mineral Products,Metals,Prepared Foodstuffs & Beverages,0.43,0.35,GB ABD,8bf6bf44b86e4af8aa9b26b9b070f644,United Kingdom,284
252336.422308763,6624953.12175435,port310,Dunkirk,France,FRA,Europe,"Dunkirk, France",51.020683,2.266776649,2120,557,365,589,2,606,Mineral Products,Metals,Chemical & Allied Industries,18.36,10.75,,3fa76a6b81eb4c52a12d109677c6b656,France,285
2998001.4017458,4686843.17409797,port805,Nemrut Bay,Türkiye,TUR,Europe,"Nemrut Bay, Türkiye",38.75643773,26.93150481,4852,1612,548,1894,0,798,Mineral Products,Vegetable Products,Metals,12.66,10.92,,a2c57daf8ba44ca389e7176d874bd782,Turkiye,286
2367326.89468195,9523201.19196769,port1205,Skelleftehamn,Sweden,SWE,Europe,"Skelleftehamn, Sweden",64.67469283,21.26605932,280,24,18,163,2,72,Mineral Products,Metals,Wood & Wood Products,1.85,1.66,SE SKE,b5453e4f31d24fcfaa9ef9f8fff349ac,Sweden,287
5502115.12302665,-2056038.40984448,port1301,Toamasina,Madagascar,MDG,Africa,"Toamasina, Madagascar",-18.15789697,49.4263411,421,149,108,46,25,92,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,91.96,18.41,MG TOA,a0158567daa142b099869a7fd03ce6bd,Madagascar,288
4053728.73352502,5050896.50423118,port1139,Samsun,Türkiye,TUR,Europe,"Samsun, Türkiye",41.26087063,36.41526479,2735,135,200,2073,0,326,Mineral Products,Chemical & Allied Industries,Metals,3.7,2.31,TR SSX,0cb7197663bd4b8aa320e5e6c944e663,Turkiye,289
544018.354734993,5378812.62647554,port351,Fos,France,FRA,Europe,"Fos, France",43.4375649,4.887000029,1142,9,134,386,0,612,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",15.5,6.24,,56dac498a1f24e3bac788e761634d9c3,France,290
1936667.24562657,8545562.30292031,port1207,Skutskar,Sweden,SWE,Europe,"Skutskar, Sweden",60.64852582,17.39737787,98,1,0,72,0,24,Wood & Wood Products,Vegetable Products,Animal & Animal Products,0.85,0.25,SE SSR,e053910edaf6426a838b40e14753e991,Sweden,291
4861314.83700657,-2677215.94871132,port1307,Toliara,Madagascar,MDG,Africa,"Toliara, Madagascar",-23.37321861,43.66993419,63,0,15,29,0,19,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.79,3.35,,e68a20fb2300426d8e485e782b72262f,Madagascar,292
3059824.45316414,5002300.43726509,port1280,Tekirdag,Türkiye,TUR,Europe,"Tekirdag, Türkiye",40.93188863,27.48687073,1659,861,59,660,2,75,Mineral Products,Vegetable Products,Metals,3.9,3.2,TR TEK,805910e6629546aea2bb0774425a855a,Turkiye,293
-8792157.18314456,-918879.204394542,port1132,Salaverry,Peru,PER,South America,"Salaverry, Peru",-8.22602573,-78.98129178,192,1,156,29,0,5,Mineral Products,Vegetable Products,Chemical & Allied Industries,6.13,2.32,PE SVY,32f058a58ccb4319a0c6d4bfa3148f78,Peru,294
-135070.525176388,5806048.87510527,port620,La Pallice,France,FRA,Europe,"La Pallice, France",46.16013916,-1.213359172,757,40,145,348,0,222,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.96,6.69,,91c16ab770794548bac14222af26ff38,France,295
1961359.38589416,8232505.06535397,port1209,Sodertalje,Sweden,SWE,Europe,"Sodertalje, Sweden",59.24029018,17.61919114,727,89,105,308,54,169,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,5.07,0.74,SE SOE,416a2d0fbdaf4d3395abdac8310360b6,Sweden,296
-303373.371262534,6195186.01187745,port638,Saint Brieuc,France,FRA,Europe,"Saint Brieuc, France",48.52821971,-2.725249362,120,5,0,115,0,0,Wood & Wood Products,Mineral Products,Vegetable Products,0.14,0.08,FR SBK,6abeb5181f1e4012bfbfb6b15d6bd835,France,297
-7751543.47376497,2086633.30188822,port51,Caucedo,Dominican Republic,DOM,North America,"Caucedo, Dominican Republic",18.41885296,-69.63329978,996,940,8,46,1,0,Mineral Products,Vegetable Products,Metals,35.44,49.98,,9293cd49ce1f41b29a709c735782cfc0,Dominican Republic,298
-7986441.59219877,2238268.39752759,port898,Pepillo Salcedo (Manzanillo),Dominican Republic,DOM,North America,"Pepillo Salcedo (Manzanillo), Dominican Republic",19.70628311,-71.74342548,18,0,10,8,0,0,Prepared Foodstuffs & Beverages,Vegetable Products,Mineral Products,1.72,0.5,,9520b7935d3d46cab22b69b378fedd43,Dominican Republic,299
-7794828.31449671,2086045.4363753,port1042,Haina,Dominican Republic,DOM,North America,"Haina, Dominican Republic",18.41384253,-70.02213412,1328,667,158,300,1,200,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,42,21.46,,908bb49715c64c50aa6272410c1cab10,Dominican Republic,300
-199441.172233425,5860676.5558766,port642,Les Sables D' Olonne,France,FRA,Europe,"Les Sables D' Olonne, France",46.49899037,-1.791610533,122,9,0,111,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.11,0.36,,f745d7561b094d8681fd76da64a6835c,France,301
4006500.98203287,4428783.79221548,port1313,Toros Gubre,Türkiye,TUR,Europe,"Toros Gubre, Türkiye",36.92590404,35.99101068,321,4,136,71,0,109,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.59,0.96,,43c6945e02614ca4a5aa317443422504,Turkiye,302
-373744.072304273,6063503.75600278,port663,Lorient,France,FRA,Europe,"Lorient, France",47.73876259,-3.357400125,213,29,24,75,0,84,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.3,0.15,FR LRT,4712d93a5b944728bf1e8001732de633,France,303
-7870089.84148527,2249352.10778686,port1055,Puerto Plata,Dominican Republic,DOM,North America,"Puerto Plata, Dominican Republic",19.79999101,-70.69821992,215,51,78,85,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.82,3.57,DO POP,3600315db2e34547a4a43f222b4cece0,Dominican Republic,304
1622976.97453628,7566225.55384686,port1210,Solvesborg,Sweden,SWE,Europe,"Solvesborg, Sweden",56.03921167,14.57945022,266,26,0,223,0,15,Mineral Products,Metals,Wood & Wood Products,1.7,0.21,SE SOL,a3223e272fd64e84ba91f8e91dcf4349,Sweden,305
1690267.60074359,4466171.68291932,port80,Augusta,Italy,ITA,Europe,"Augusta, Italy",37.19392264,15.1839322,1289,12,60,116,1,1098,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,4.36,7.67,IT AUG,3d061630ff744e50b9e71e03475fb26f,Italy,306
1315843.35688841,7985240.78253443,port1227,Stenungsund,Sweden,SWE,Europe,"Stenungsund, Sweden",58.08521924,11.82042199,386,0,0,0,0,386,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",5.91,1.52,SE STE,ee0890565eec4590abcee40e917485a8,Sweden,307
-7715596.09028963,2089824.15519556,port1147,San Pedro De Macoris,Dominican Republic,DOM,North America,"San Pedro De Macoris, Dominican Republic",18.44604634,-69.31037894,223,1,13,40,0,167,Mineral Products,Chemical & Allied Industries,Stone & Glass,9.61,13.87,DO SPM,f4f609be61be4ef1a1c4e2a70f00c14f,Dominican Republic,308
1155931.8107537,9208688.40804835,port1322,Trondheim,Norway,NOR,Europe,"Trondheim, Norway",63.43889993,10.38391213,564,80,60,295,4,124,Mineral Products,Chemical & Allied Industries,Metals,2.83,0.16,NO TRD,2a2fc78bbb9f45c3a39549d2c5321e0f,Norway,309
2015549.47133583,8251883.54386724,port1228,Stockholm,Sweden,SWE,Europe,"Stockholm, Sweden",59.32920519,18.10598896,313,57,5,105,0,145,Wood & Wood Products,Mineral Products,Prepared Foodstuffs & Beverages,3.81,0.46,SE STO,98f5d31f1e2e4cada340ed9d3963cc59,Sweden,310
2725117.87595756,4214284.09803331,port1096,Rethymnon,Greece,GRC,Europe,"Rethymnon, Greece",35.37005169,24.48015039,112,2,0,104,0,6,Mineral Products,Metals,Vegetable Products,0.34,0.06,,abb4b8161f934a429a30c346926b06b9,Greece,311
595311.870068157,5362563.24108931,port712,Marseilles,France,FRA,Europe,"Marseilles, France",43.33147923,5.347777517,580,208,25,233,25,88,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.7,1.95,FR MRS,61e12717c498452da26d3557b77b6dd8,France,312
2679175.69315205,4233753.562009,port1212,Souda (Chania),Greece,GRC,Europe,"Souda (Chania), Greece",35.5125421,24.06744474,226,2,2,97,0,123,Mineral Products,Metals,Chemical & Allied Industries,0.27,0.01,,dd4dd969ae7445aeaba1795a99b29a39,Greece,313
-7779010.81005123,2092686.91279525,port1158,Santo Domingo,Dominican Republic,DOM,North America,"Santo Domingo, Dominican Republic",18.47043993,-69.88004306,262,7,35,83,120,15,Mineral Products,Metals,Vegetable Products,5.76,5,DO SDQ,5d85a37868a84dcf9415a886c3a53f43,Dominican Republic,314
1110792.55083367,7882012.01263853,port467,Hirtshals,Denmark,DNK,Europe,"Hirtshals, Denmark",57.59160796,9.978419259,232,49,9,85,0,87,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.61,1.69,DK HIR,abf3d3daa9ef49c1978d0d122e365cfc,Denmark,315
2550025.16320898,4959572.23825217,port1293,Thessaloniki,Greece,GRC,Europe,"Thessaloniki, Greece",40.64127027,22.90726579,1616,477,216,498,38,385,Mineral Products,Vegetable Products,Metals,8.84,8.29,GR SKG,3a2788a2c7264f169bdca40a9129ffc8,Greece,316
-236918.943006299,5991623.2591359,port765,Montoir,France,FRA,Europe,"Montoir, France",47.30270073,-2.128279076,1480,247,114,323,98,695,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,10.75,7.91,,c53a0bc6d34b4ce9a17a2d03992f1a02,France,317
1841942.87267615,7779092.61693032,port1230,Stora Jatterson,Sweden,SWE,Europe,"Stora Jatterson, Sweden",57.09271571,16.54645435,282,30,0,243,0,8,Wood & Wood Products,Miscellaneous,Textiles & Footwear,1.06,1.44,,de0e37f582c04cb9924b8c410011d20b,Sweden,318
4423989.53491616,5012886.56097461,port1316,Trabzon,Türkiye,TUR,Europe,"Trabzon, Türkiye",41.00369412,39.74137416,456,10,12,365,0,69,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.7,0.19,TR TZX,6442b9486a1a4c71ba1379b96ec6fe3d,Turkiye,319
1934157.21708774,8953748.64180698,port1235,Sundsvall,Sweden,SWE,Europe,"Sundsvall, Sweden",62.39638003,17.3748299,197,28,10,127,0,31,Wood & Wood Products,Mineral Products,Vegetable Products,0.73,1.36,SE SDL,da4b7086e8a84823afc0f6e3664edfe1,Sweden,320
4030296.43600976,4399265.43028431,port1406,Yakacik,Türkiye,TUR,Europe,"Yakacik, Türkiye",36.71363081,36.20476888,2785,266,928,1576,0,14,Mineral Products,Chemical & Allied Industries,Metals,13.57,7.59,,2c57a36e1afa48608a1dd58c7a983158,Turkiye,321
1464141.18656474,7434028.85072239,port1317,Trelleborg,Sweden,SWE,Europe,"Trelleborg, Sweden",55.37010002,13.15260406,101,2,0,30,11,56,Vegetable Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,0.29,0.25,SE TRG,f94752b10cac49b2a949127763d1dca3,Sweden,322
3278734.21622438,4968814.11713652,port1407,Yalova,Türkiye,TUR,Europe,"Yalova, Türkiye",40.70423723,29.45337059,250,1,0,235,1,11,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.23,0.21,TR YAL,8c063e78659944d39666ffd168f1ccb1,Turkiye,323
2263914.94050257,9272754.85287172,port1339,Umea Hamn,Sweden,SWE,Europe,"Umea Hamn, Sweden",63.69509074,20.33709393,289,37,13,189,0,49,Wood & Wood Products,Mineral Products,Vegetable Products,1.43,2.17,,ff8ea7a881b74aff898eae0682268bf3,Sweden,324
2543978.54339072,4745235.89650539,port1323,Tsingeli,Greece,GRC,Europe,"Tsingeli, Greece",39.16431643,22.85294808,210,2,25,182,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.49,0.62,GR TSI,317523974e0e4aa4b509bfc7e85c1aa3,Greece,325
1362992.45893393,7783722.99310065,port1353,Varberg,Sweden,SWE,Europe,"Varberg, Sweden",57.11530681,12.24396958,537,71,26,439,0,0,Wood & Wood Products,Vegetable Products,Mineral Products,1.02,2.94,SE VAG,9adc3a250f9449b6b7ef0fb140193bed,Sweden,326
3547823.21790704,5086506.4745444,port1430,Zonguldak,Türkiye,TUR,Europe,"Zonguldak, Türkiye",41.50089364,31.87063822,450,6,112,327,4,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,2.32,0.55,TR ZON,5fd23fb06ff94d09b857f63467c73a03,Turkiye,327
-7023227.62456814,2060679.60551484,port52,Anguilla,Anguilla,AIA,North America,"Anguilla, Anguilla",18.19750881,-63.09072719,95,0,18,13,0,63,Animal & Animal Products,Prepared Foodstuffs & Beverages,Vegetable Products,100,100,,03a40e9c9bb04fd481c2333e2e41f87b,Anguilla,328
12705841.7927145,-2506456.27161509,port918,Point Murat,Australia,AUS,Asia & Pacific,"Point Murat, Australia",-21.95777415,114.1385188,1,0,0,0,0,1,Vegetable Products,Animal & Animal Products,Metals,0,0,,b94e9ac0e01c40e58d473f8408fe2223,Australia,329
-301538.604083196,6709883.05088376,port84,Bristol,United Kingdom,GBR,Europe,"Bristol, United Kingdom",51.49812082,-2.708767368,1092,183,59,346,378,124,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,2.61,1.41,GB AVO,05fef7f78e8d4f239d4a43e5289d8e51,United Kingdom,330
-9048204.19032139,-510507.776521723,port1257,Talara,Peru,PER,South America,"Talara, Peru",-4.581080585,-81.28140118,149,0,0,4,40,105,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",2.02,1.08,PE TYL,0f70f1c5894b461baa728076b1f9b186,Peru,331
-13644301.4904433,6188222.64831952,port47,Anacortes,Canada,CAN,North America,"Anacortes, Canada",48.486777,-122.5688457,181,0,0,0,0,180,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",3.84,0.43,,f858ab1546ad4e4d864d3e51468761b3,Canada,332
-2857075.69198891,4542258.17038494,port924,Ponta Delgada,Portugal,PRT,Europe,"Ponta Delgada, Portugal",37.73642531,-25.66554762,475,196,10,193,1,74,Mineral Products,Vegetable Products,Wood & Wood Products,1.97,0.88,PT PDL,c635d8028e234df7890f0db55b271f5b,Portugal,333
1877669.36933868,5032650.79962458,port119,Bari,Italy,ITA,Europe,"Bari, Italy",41.13754542,16.86739093,449,77,57,313,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,1.11,0.39,IT BRI,489119b53a144ff38d7d00d331ba3b0c,Italy,334
-9190220.75427759,3202838.29052457,port967,Port Manatee,United States,USA,North America,"Port Manatee, United States",27.63344969,-82.55715768,330,146,76,51,0,55,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.62,0.04,US PME,e42f098d65944012b62a5c9c3f6ba284,United States,335
617781.962425301,8558674.85524959,port1364,Vikanes,Norway,NOR,Europe,"Vikanes, Norway",60.70621174,5.549629791,290,9,9,266,0,4,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,0.05,0.96,,1d44f379fd9c4d6994cd1121037b784f,Norway,336
1167746.63477776,8270150.09469664,port479,Horten,Norway,NOR,Europe,"Horten, Norway",59.41280583,10.4900465,115,9,0,103,0,1,Mineral Products,Wood & Wood Products,Vehicles & Equipment,0.31,0.01,NO HOR,aec8bf520e5d488391bc2fc62bc881b2,Norway,337
1091058.54395058,7686810.72535668,port470,Hobro,Denmark,DNK,Europe,"Hobro, Denmark",56.63960347,9.801145659,42,3,0,38,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Machinery & Electrical Equipment,0.32,0.03,DK HBO,8e3f9ae9de994c7da7f7865a968c464c,Denmark,338
-602713.392916025,4323476.05430989,port31,Algeciras,Spain,ESP,Europe,"Algeciras, Spain",36.16592191,-5.414266528,5796,2993,296,328,4,2174,Mineral Products,Vegetable Products,Chemical & Allied Industries,15.88,19.27,ES ALG,c9260a283681415b971e818714816c3b,Spain,339
2001646.54858612,4959459.8913551,port173,Brindisi,Italy,ITA,Europe,"Brindisi, Italy",40.64050446,17.98109688,388,2,62,144,0,179,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.55,0.54,IT BDS,8a3dd6828835461e93afa93dc2b57635,Italy,340
-361467.666130455,6693190.20584949,port121,Barry,United Kingdom,GBR,Europe,"Barry, United Kingdom",51.40467255,-3.247119292,41,0,0,6,0,34,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.05,0.04,,532647b3aeed430992f3de2dd021cf9c,United Kingdom,341
1235713.58255139,7492184.84609019,port532,Kalundborg,Denmark,DNK,Europe,"Kalundborg, Denmark",55.66586747,11.10060398,818,87,8,167,0,554,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,17.07,17.88,DK KAL,ff0b470e98874fb9ad2eac55548ccc0b,Denmark,342
18460445.2169085,-2439676.43662714,port94,Baie De Kouaoua,New Caledonia,NCL,Asia & Pacific,"Baie De Kouaoua, New Caledonia",-21.4003154,165.8330009,29,0,29,0,0,0,Mineral Products,"Plastics, Rubber, Leather",Chemical & Allied Industries,0.03,16.72,,610fe4d96faa4479b7d39f3d72bba74a,New Caledonia,343
-54688.8174658548,4626476.72662016,port34,Alicante,Spain,ESP,Europe,"Alicante, Spain",38.33230794,-0.491278006,474,284,44,134,0,11,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.45,1.12,ES ALC,1c8aa1b39843403c84524c77c4c00343,Spain,344
